Vote,Department,Description,Entity Name,CSD Supplier Number,Payment Amount,Commitment Amount,Total Expenditure
6,Vote 6 : Health,Step Chairs ,MOBILIA ,MAAA0493569 ,"R951,837.25 ",R0.00 ,"R951,837.25 "
6,Vote 6 : Health,"Credenza, 1200 ",MOBILIA ,MAAA0493569 ,"R5,697.50 ",R0.00 ,"R5,697.50 "
6,Vote 6 : Health,Mobile Pedestal ,MOBILIA ,MAAA0493569 ,"R205,282.00 ",R0.00 ,"R205,282.00 "
6,Vote 6 : Health,Locker Units -1800H ,MOBILIA ,MAAA0493569 ,"R274,006.75 ",R0.00 ,"R274,006.75 "
6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569 ,"R222,955.00 ",R0.00 ,"R222,955.00 "
6,Vote 6 : Health,Partitions - 1800 ,MOBILIA ,MAAA0493569 ,"R56,760.00 ",R0.00 ,"R56,760.00 "
6,Vote 6 : Health,Mobile Credenza -900m ,MOBILIA ,MAAA0493569 ,"R14,770.50 ",R0.00 ,"R14,770.50 "
6,Vote 6 : Health,Meeting Table - 1400x700 ,MOBILIA ,MAAA0493569 ,"R9,610.50 ",R0.00 ,"R9,610.50 "
6,Vote 6 : Health,Starigh desk - 900 ,MOBILIA ,MAAA0493569 ,"R52,245.00 ",R0.00 ,"R52,245.00 "
6,Vote 6 : Health,Coffee table - 600 ,MOBILIA ,MAAA0493569 ,"R17,286.00 ",R0.00 ,"R17,286.00 "
6,Vote 6 : Health,Slipper Chairs ,MOBILIA ,MAAA0493569 ,"R109,677.05 ",R0.00 ,"R109,677.05 "
6,Vote 6 : Health,Straight Desk - 1800 ,MOBILIA ,MAAA0493569 ,"R31,304.00 ",R0.00 ,"R31,304.00 "
6,Vote 6 : Health,Modules TD 900 ,MOBILIA ,MAAA0493569 ,"R86,645.00 ",R0.00 ,"R86,645.00 "
6,Vote 6 : Health,Credenza 1200x900h ,MOBILIA ,MAAA0493569 ,"R17,060.25 ",R0.00 ,"R17,060.25 "
6,Vote 6 : Health,Module 1200 ,MOBILIA ,MAAA0493569 ,"R48,375.00 ",R0.00 ,"R48,375.00 "
6,Vote 6 : Health,Credenza FS 800 ,MOBILIA ,MAAA0493569 ,"R7,525.00 ",R0.00 ,"R7,525.00 "
6,Vote 6 : Health,Straight Desk 1300 ,MOBILIA ,MAAA0493569 ,"R2,773.50 ",R0.00 ,"R2,773.50 "
6,Vote 6 : Health,Bookcases ,MOBILIA ,MAAA0493569 ,"R10,750.00 ",R0.00 ,"R10,750.00 "
6,Vote 6 : Health,Locker Units ,MOBILIA ,MAAA0493569 ,"R7,073.50 ",R0.00 ,"R7,073.50 "
6,Vote 6 : Health,Partitions - short ,MOBILIA ,MAAA0493569 ,"R3,827.00 ",R0.00 ,"R3,827.00 "
6,Vote 6 : Health,Straight Desk 1250mm ,MOBILIA ,MAAA0493569 ,"R27,735.00 ",R0.00 ,"R27,735.00 "
6,Vote 6 : Health,Straight Desk 1600mm ,MOBILIA ,MAAA0493569 ,"R6,235.00 ",R0.00 ,"R6,235.00 "
6,Vote 6 : Health,Straight Desk 1800mm ,MOBILIA ,MAAA0493569 ,"R7,826.00 ",R0.00 ,"R7,826.00 "
6,Vote 6 : Health,Mobile Pedestal ,MOBILIA ,MAAA0493569 ,"R13,244.00 ",R0.00 ,"R13,244.00 "
6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569 ,"R62,135.00 ",R0.00 ,"R62,135.00 "
6,Vote 6 : Health,Draughtsman Chair ,MOBILIA ,MAAA0493569 ,"R11,780.00 ",R0.00 ,"R11,780.00 "
6,Vote 6 : Health,"Credenza, 900 ",MOBILIA ,MAAA0493569 ,"R45,149.92 ",R0.00 ,"R45,149.92 "
6,Vote 6 : Health,"Credenza, TD 1200 ",MOBILIA ,MAAA0493569 ,"R24,187.50 ",R0.00 ,"R24,187.50 "
6,Vote 6 : Health,Desk Screens ,MOBILIA ,MAAA0493569 ,"R11,825.00 ",R0.00 ,"R11,825.00 "
6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569 ,"R25,585.00 ",R0.00 ,"R25,585.00 "
6,Vote 6 : Health,"Locker Units, 1800H ",MOBILIA ,MAAA0493569 ,"R154,370.00 ",R0.00 ,"R154,370.00 "
6,Vote 6 : Health,"Canteen Table, 800mm ",MOBILIA ,MAAA0493569 ,"R8,148.50 ",R0.00 ,"R8,148.50 "
6,Vote 6 : Health,Step Chairs ,MOBILIA ,MAAA0493569 ,"R34,367.75 ",R0.00 ,"R34,367.75 "
6,Vote 6 : Health,"Chair, Modular ",MOBILIA ,MAAA0493569 ,"R15,668.15 ",R0.00 ,"R15,668.15 "
6,Vote 6 : Health,"Credenza, 1200 ",MOBILIA ,MAAA0493569 ,"R14,770.50 ",R0.00 ,"R14,770.50 "
6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569 ,"R3,655.00 ",R0.00 ,"R3,655.00 "
6,Vote 6 : Health,Straight Desk 1250mm ,MOBILIA ,MAAA0493569 ,"R5,547.00 ",R0.00 ,"R5,547.00 "
6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569 ,"R3,655.00 ",R0.00 ,"R3,655.00 "
6,Vote 6 : Health,Letter tray ,MOBILIA ,MAAA0493569 ,"R118,175.00 ",R0.00 ,"R118,175.00 "
6,Vote 6 : Health,Straight Desk 1250mm ,MOBILIA ,MAAA0493569 ,"R27,735.00 ",R0.00 ,"R27,735.00 "
6,Vote 6 : Health,Midback ,MOBILIA ,MAAA0493569 ,"R40,205.00 ",R0.00 ,"R40,205.00 "
6,Vote 6 : Health,Step Chairs ,MOBILIA ,MAAA0493569 ,"R58,275.75 ",R0.00 ,"R58,275.75 "
6,Vote 6 : Health,Systems Cabinet 900H ,MOBILIA ,MAAA0493569 ,"R59,985.00 ",R0.00 ,"R59,985.00 "
6,Vote 6 : Health,Canteen Table ,MOBILIA ,MAAA0493569 ,"R8,148.50 ",R0.00 ,"R8,148.50 "
6,Vote 6 : Health,Mobile Pedestals ,MOBILIA ,MAAA0493569 ,"R23,177.00 ",R0.00 ,"R23,177.00 "
6,Vote 6 : Health,Lockers 5H ,MOBILIA ,MAAA0493569 ,"R30,874.00 ",R0.00 ,"R30,874.00 "
6,Vote 6 : Health,Torch ,M-Photo ,MAAA0194855 ,"R9,660.00 ",R0.00 ,"R9,660.00 "
6,Vote 6 : Health,"CANNULA NASAL OXYGEN, INFANT ",Multisurge ,MAAA0004727 ,"R9,060.00 ",R0.00 ,"R9,060.00 "
6,Vote 6 : Health,"CANNULA NASAL OXYGEN, PAEDIATRIC ",Multisurge ,MAAA0004727 ,"R7,284.24 ",R0.00 ,"R7,284.24 "
6,Vote 6 : Health,"CANNULA NASAL OXYGEN, ADULT ",Multisurge ,MAAA0004727 ,"R9,060.00 ",R0.00 ,"R9,060.00 "
6,Vote 6 : Health,"MASK, ANAESTHETIC OXYGEN, PAEDIATRIC 28% ",Multisurge ,MAAA0004727 ,"R18,170.00 ",R0.00 ,"R18,170.00 "
6,Vote 6 : Health,"MASK, ANAESTHETIC OXYGEN, PAEDIATRIC 40% ",Multisurge ,MAAA0004727 ,"R5,996.10 ",R0.00 ,"R5,996.10 "
6,Vote 6 : Health,"MASK, ANAESTHETIC OXYGEN, ADULT 28% ",Multisurge ,MAAA0004727 ,"R9,090.00 ",R0.00 ,"R9,090.00 "
6,Vote 6 : Health,"MASK, MEDICAL, ANAESTHETIC OXYGEN, ADULT 60% ",Multisurge ,MAAA0004727 ,"R9,080.00 ",R0.00 ,"R9,080.00 "
6,Vote 6 : Health,SURGICAL MASK TYPE 1 ,Multisurge ,MAAA0004727 ,"R4,600,000.00 ",R0.00 ,"R4,600,000.00 "
6,Vote 6 : Health,Bedstep double ,NEW HORIZON ,MAAA0074071 ,"R8,596.10 ",R0.00 ,"R8,596.10 "
6,Vote 6 : Health,Bedstep double ,NEW HORIZON ,MAAA0074071 ,"R36,145.79 ",R0.00 ,"R36,145.79 "
6,Vote 6 : Health,Cylinder trolley ,NEW HORIZON ,MAAA0074071 ,"R40,499.44 ",R0.00 ,"R40,499.44 "
6,Vote 6 : Health,Dripstand ,NEW HORIZON ,MAAA0074071 ,"R78,227.76 ",R0.00 ,"R78,227.76 "
6,Vote 6 : Health,Drug Cabinet Large ,NEW HORIZON ,MAAA0074071 ,"R22,201.30 ",R0.00 ,"R22,201.30 "
6,Vote 6 : Health,Kick about and bucket ,NEW HORIZON ,MAAA0074071 ,"R9,211.80 ",R0.00 ,"R9,211.80 "
6,Vote 6 : Health,"Stand, mobile bedpan and urinal ",NEW HORIZON ,MAAA0074071 ,"R31,934.40 ",R0.00 ,"R31,934.40 "
6,Vote 6 : Health,"Trolley, Dressing ",NEW HORIZON ,MAAA0074071 ,"R48,244.98 ",R0.00 ,"R48,244.98 "
6,Vote 6 : Health,"Trolley, Dressing ",NEW HORIZON ,MAAA0074071 ,"R52,497.00 ",R0.00 ,"R52,497.00 "
6,Vote 6 : Health,Bedstep double ,NEW HORIZON ,MAAA0074071 ,"R6,976.88 ",R0.00 ,"R6,976.88 "
6,Vote 6 : Health,Bedstep ,NEW HORIZON ,MAAA0074071 ,"R5,232.66 ",R0.00 ,"R5,232.66 "
6,Vote 6 : Health,Drug Cabinet Large ,NEW HORIZON ,MAAA0074071 ,"R4,036.60 ",R0.00 ,"R4,036.60 "
6,Vote 6 : Health,COVID INTERMEDIATE CARE - SONSTRAAL HOSPITAL INTE,NO FEAR SYSTEMS,MAAA0189388,"R538,872.90 ",R0.00 ,"R538,872.90 "
6,Vote 6 : Health,Bloodgas Analyzer ,OBSIDIAN HEALTH ,MAAA0097854 ,"R172,097.50 ",R0.00 ,"R172,097.50 "
6,Vote 6 : Health,SHIELD SAFETY FACE TO FIT OVER SAFETY GOGGLES ADJ,OUTDOOR POWER,MAAA0002943 ,"R5,290.00 ",R0.00 ,"R5,290.00 "
6,Vote 6 : Health,SHIELD SAFETY FACE TO FIT OVER SAFETY GOGGLES ADJ,OUTDOOR POWER,MAAA0002943 ,"R5,290.00 ",R0.00 ,"R5,290.00 "
6,Vote 6 : Health,PALLETS NEW KILN DRIED ,Pallet Supply Company ,MAAA0746775 ,"R47,768.70 ",R0.00 ,"R47,768.70 "
6,Vote 6 : Health,PALLETS NEW KILN DRIED ,Pallet Supply Company ,MAAA0746775 ,"R119,421.75 ",R0.00 ,"R119,421.75 "
6,Vote 6 : Health,PALLETS NEW KILN DRIED ,Pallet Supply Company ,MAAA0746775 ,"R238,843.50 ",R0.00 ,"R238,843.50 "
6,Vote 6 : Health,COOLER BOX 20x180x205 ,Patient Focus Africa (PTA) Ltd ,MAAA0150908 ,"R1,049,978.16 ",R0.00 ,"R1,049,978.16 "
6,Vote 6 : Health,BIOLOGICAL ICE BRICKS ,Patient Focus Africa (PTA) Ltd ,MAAA0150908 ,"R640,770.00 ",R0.00 ,"R640,770.00 "
6,Vote 6 : Health,THERMOMETER NON CONTRACT FOREHEAD 32 DEGREE ,Patient Focus Africa (PTA) Ltd ,MAAA0150908 ,"R95,450.00 ",R0.00 ,"R95,450.00 "
6,Vote 6 : Health,THERMOMETER NON CONTRACT FOREHEAD 32 DEGREE ,Patient Focus Africa (PTA) Ltd ,MAAA0150908 ,"R381,800.00 ",R0.00 ,"R381,800.00 "
6,Vote 6 : Health,MASK CLOTH FACE ,Pepkor Trading ,MAAA0905651 ,"R1,084,033.13 ",R0.00 ,"R1,084,033.13 "
6,Vote 6 : Health,FILTER ,Pepkor Trading ,MAAA0905651 ,"R1,797,450.00 ",R0.00 ,"R1,797,450.00 "
6,Vote 6 : Health,MASK CLOTH FACE ,Pepkor Trading ,MAAA0905651 ,"R4,226,250.01 ",R0.00 ,"R4,226,250.01 "
6,Vote 6 : Health,FILTER ,Pepkor Trading ,MAAA0905651 ,"R2,045,850.00 ",R0.00 ,"R2,045,850.00 "
6,Vote 6 : Health,SURGICAL MASK 3 PLY WITH EARLOOP ,Pepkor Trading ,MAAA0905651 ,"R5,520,000.00 ",R0.00 ,"R5,520,000.00 "
6,Vote 6 : Health,GOWN SURGICAL M ,Pepkor Trading ,MAAA0905651 ,"R3,411,360.00 ",R0.00 ,"R3,411,360.00 "
6,Vote 6 : Health,GOWN SURGICAL L ,Pepkor Trading ,MAAA0905651 ,"R12,744,300.00 ",R0.00 ,"R12,744,300.00 "
6,Vote 6 : Health,GOWN SURGICAL XL ,Pepkor Trading ,MAAA0905651 ,"R11,610,100.00 ",R0.00 ,"R11,610,100.00 "
6,Vote 6 : Health,GOWN SURGICAL XXL ,Pepkor Trading ,MAAA0905651 ,"R3,344,669.01 ",R0.00 ,"R3,344,669.01 "
6,Vote 6 : Health,GOWN SURGICAL XXXL ,Pepkor Trading ,MAAA0905651 ,"R1,745,700.00 ",R0.00 ,"R1,745,700.00 "
6,Vote 6 : Health,Bedscreen Curtains ,PETEENS ,MAAA0141803 ,"R82,050.00 ",R0.00 ,"R82,050.00 "
6,Vote 6 : Health,Bedscreen Curtains ,PETEENS ,MAAA0141803 ,"R260,430.00 ",R0.00 ,"R260,430.00 "
6,Vote 6 : Health,Ventilator HFO ,PHOENIX NEOMED ,MAAA0009564 ,"R2,135,400.50 ",R0.00 ,"R2,135,400.50 "
6,Vote 6 : Health,Hand sanitiser sensor type ,PN MEDICAL ,MAAA0036326 ,"R83,093.25 ",R0.00 ,"R83,093.25 "
6,Vote 6 : Health,Hand sanitiser sensor type refill ,PN MEDICAL ,MAAA0036326 ,"R510,600.00 ",R0.00 ,"R510,600.00 "
6,Vote 6 : Health,Hand sanitiser sensor type ,PN MEDICAL ,MAAA0036326 ,"R76,945.20 ",R0.00 ,"R76,945.20 "
6,Vote 6 : Health,Hand sanitiser sensor type refill ,PN MEDICAL ,MAAA0036326 ,"R472,305.00 ",R0.00 ,"R472,305.00 "
6,Vote 6 : Health,Hand sanitiser sensor type ,PN MEDICAL ,MAAA0036326 ,"R83,093.25 ",R0.00 ,"R83,093.25 "
6,Vote 6 : Health,Hand sanitiser sensor type refill ,PN MEDICAL ,MAAA0036326 ,"R510,600.00 ",R0.00 ,"R510,600.00 "
6,Vote 6 : Health,Hand sanitiser sensor type ,PN MEDICAL ,MAAA0036326 ,"R51,755.75 ",R0.00 ,"R51,755.75 "
6,Vote 6 : Health,Hand sanitiser sensor type refill ,PN MEDICAL ,MAAA0036326 ,"R21,275.00 ",R0.00 ,"R21,275.00 "
6,Vote 6 : Health,"Instruments, Emergency ",PREMIER ENDOSCOPY ,MAAA0015709 ,"R25,051.50 ",R0.00 ,"R25,051.50 "
6,Vote 6 : Health,"Instruments, Emergency ",PREMIER ENDOSCOPY ,MAAA0015709 ,"R38,969.00 ",R0.00 ,"R38,969.00 "
6,Vote 6 : Health,"Bed, ward ",PRIMACARE ,MAAA0912038 ,"R1,159,950.00 ",R0.00 ,"R1,159,950.00 "
6,Vote 6 : Health,"Bed, ward ",PRIMACARE ,MAAA0912038 ,"R1,127,445.00 ",R0.00 ,"R1,127,445.00 "
6,Vote 6 : Health,Matressess ,PRIMACARE ,MAAA0912038 ,"R106,530.00 ",R0.00 ,"R106,530.00 "
6,Vote 6 : Health,"Bed, ward ",PRIMACARE ,MAAA0912038 ,"R1,541,000.00 ",R0.00 ,"R1,541,000.00 "
6,Vote 6 : Health,Ashtray outdoor ,PRIMWOOD ,MAAA0061153 ,"R4,640.00 ",R0.00 ,"R4,640.00 "
6,Vote 6 : Health,Bench w/o arms ,PRIMWOOD ,MAAA0061153 ,"R4,020.00 ",R0.00 ,"R4,020.00 "
6,Vote 6 : Health,Bench w/o arms ,PRIMWOOD ,MAAA0061153 ,"R14,520.00 ",R0.00 ,"R14,520.00 "
6,Vote 6 : Health,Bench w/o arms ,PRIMWOOD ,MAAA0061153 ,"R10,160.00 ",R0.00 ,"R10,160.00 "
6,Vote 6 : Health,Bench with arms ,PRIMWOOD ,MAAA0061153 ,"R9,580.00 ",R0.00 ,"R9,580.00 "
6,Vote 6 : Health,Bench with arms ,PRIMWOOD ,MAAA0061153 ,"R37,760.00 ",R0.00 ,"R37,760.00 "
6,Vote 6 : Health,"Table, outdoor ",PRIMWOOD ,MAAA0061153 ,"R19,845.00 ",R0.00 ,"R19,845.00 "
6,Vote 6 : Health,Ashtray outdoor ,PRIMWOOD ,MAAA0061153 ,"R27,120.00 ",R0.00 ,"R27,120.00 "
6,Vote 6 : Health,Bench w/o arms ,PRIMWOOD ,MAAA0061153 ,"R69,440.00 ",R0.00 ,"R69,440.00 "
6,Vote 6 : Health,"Table, outdoor ",PRIMWOOD ,MAAA0061153 ,"R78,540.00 ",R0.00 ,"R78,540.00 "
6,Vote 6 : Health,Bench table ,PRIMWOOD ,MAAA0061153 ,"R165,330.00 ",R0.00 ,"R165,330.00 "
6,Vote 6 : Health,Bench with arms ,PRIMWOOD ,MAAA0061153 ,"R131,320.00 ",R0.00 ,"R131,320.00 "
6,Vote 6 : Health,Bin outdoor ,PRIMWOOD ,MAAA0061153 ,"R51,480.00 ",R0.00 ,"R51,480.00 "
6,Vote 6 : Health,Label Printer ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R35,676.00 ",R0.00 ,"R35,676.00 "
6,Vote 6 : Health,Laptop ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R56,335.00 ",R0.00 ,"R56,335.00 "
6,Vote 6 : Health,Laptop ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R240,690.00 ",R0.00 ,"R240,690.00 "
6,Vote 6 : Health,Printers ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R161,520.00 ",R0.00 ,"R161,520.00 "
6,Vote 6 : Health,"Scanner, Handheld ",PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R37,640.00 ",R0.00 ,"R37,640.00 "
6,Vote 6 : Health,"Scanner, Handheld ",PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R22,320.00 ",R0.00 ,"R22,320.00 "
6,Vote 6 : Health,"Tabelt, Screen, covers ",PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R45,500.00 ",R0.00 ,"R45,500.00 "
6,Vote 6 : Health,Tablet ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R97,560.00 ",R0.00 ,"R97,560.00 "
6,Vote 6 : Health,Notebook ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R268,532.00 ",R0.00 ,"R268,532.00 "
6,Vote 6 : Health,"Tabelt, Screen, covers ",PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R3,978.00 ",R0.00 ,"R3,978.00 "
6,Vote 6 : Health,Tablet Port ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R11,356.00 ",R0.00 ,"R11,356.00 "
6,Vote 6 : Health,Computer ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R1,111,250.00 ",R0.00 ,"R1,111,250.00 "
6,Vote 6 : Health,"Computer, AIO ",PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R1,280,250.00 ",R0.00 ,"R1,280,250.00 "
6,Vote 6 : Health,Tablet ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R119,670.00 ",R0.00 ,"R119,670.00 "
6,Vote 6 : Health,"Computer, AIO ",PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R91,120.00 ",R0.00 ,"R91,120.00 "
6,Vote 6 : Health,Scanners ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R304,690.00 ",R0.00 ,"R304,690.00 "
6,Vote 6 : Health,Tablets ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R96,510.00 ",R0.00 ,"R96,510.00 "
6,Vote 6 : Health,Printer ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R11,273.00 ",R0.00 ,"R11,273.00 "
6,Vote 6 : Health,Computer ,PRO SYNERGY ENTERPRISES ,MAAA0004075 ,"R66,702.00 ",R0.00 ,"R66,702.00 "
6,Vote 6 : Health,GLOVES NON STERILE TYPE 2 SMALL ,Promed Technologies ,MAAA0352514 ,"R69,900.00 ",R0.00 ,"R69,900.00 "
6,Vote 6 : Health,GLOVES NON STERILE TYPE2 MED ,Promed Technologies ,MAAA0352514 ,"R69,900.00 ",R0.00 ,"R69,900.00 "
6,Vote 6 : Health,GLOVES NON STERILE TYPE2 LARGE ,Promed Technologies ,MAAA0352514 ,"R69,900.00 ",R0.00 ,"R69,900.00 "
6,Vote 6 : Health,GLOVES NON STERILE TYPE 2 SMALL ,Promed Technologies ,MAAA0352514 ,"R4,170,000.00 ",R0.00 ,"R4,170,000.00 "
6,Vote 6 : Health,GLOVES NON STERILE TYPE2 MED ,Promed Technologies ,MAAA0352514 ,"R6,394,000.00 ",R0.00 ,"R6,394,000.00 "
6,Vote 6 : Health,GLOVES NON STERILE TYPE2 LARGE ,Promed Technologies ,MAAA0352514 ,"R3,614,000.00 ",R0.00 ,"R3,614,000.00 "
6,Vote 6 : Health,GLOVES SURGICAL LATEX TYPE 2 ,Promed Technologies ,MAAA0352514 ,"R534,500.00 ",R0.00 ,"R534,500.00 "
6,Vote 6 : Health,GLOVES SURGICAL LATEX TYPE 2 ,Promed Technologies ,MAAA0352514 ,"R156,608.50 ",R0.00 ,"R156,608.50 "
6,Vote 6 : Health,GLOVES SURGICAL LATEX TYPE 2 ,Promed Technologies ,MAAA0352514 ,"R784,646.50 ",R0.00 ,"R784,646.50 "
6,Vote 6 : Health,GLOVES SURGICAL LATEX TYPE 2 ,Promed Technologies ,MAAA0352514 ,"R1,304,714.50 ",R0.00 ,"R1,304,714.50 "
6,Vote 6 : Health,GLOVES SURGICAL LATEX TYPE 2 ,Promed Technologies ,MAAA0352514 ,"R1,120,312.00 ",R0.00 ,"R1,120,312.00 "
6,Vote 6 : Health,"Dispenser, paper towel ",PTA AGENCIES ,MAAA0028803 ,"R97,785.00 ",R0.00 ,"R97,785.00 "
6,Vote 6 : Health,GOGGLES ,Pta Agencies ,MAAA0028803 ,"R2,745.50 ",R0.00 ,"R2,745.50 "
6,Vote 6 : Health,GEL DISINFECTANT 25LT ,Pta Agencies ,MAAA0028803 ,"R462,206.90 ",R0.00 ,"R462,206.90 "
6,Vote 6 : Health,N95 DUCKBILL TB MASK ,Pta Agencies ,MAAA0028803 ,"R377,400.00 ",R0.00 ,"R377,400.00 "
6,Vote 6 : Health,"APRON DISPOSABLE WHITE, 35 MICRON ",Pta Agencies ,MAAA0028803 ,"R1,575,000.00 ",R0.00 ,"R1,575,000.00 "
6,Vote 6 : Health,Mask N95 ,Pta Agencies ,MAAA0028803 ,"R587,570.76 ",R0.00 ,"R587,570.76 "
6,Vote 6 : Health,GOWN ISOLATION ,Pta Agencies ,MAAA0028803 ,"R19,010,145.00 ",R0.00 ,"R19,010,145.00 "
6,Vote 6 : Health,SURGICAL GOWN ,Pta Agencies ,MAAA0028803 ,"R10,899,011.00 ",R0.00 ,"R10,899,011.00 "
6,Vote 6 : Health,COVID INTERMEDIATE CARE - SONSTRAAL HOSPITAL INTER,PYRAMID ELECTRICAL,MAAA0085004,"R800,000.00 ",R0.00 ,"R800,000.00 "
6,Vote 6 : Health,Coveralls XL ,RAPITRADE 458 PTY LTD ,MAAA0177467 ,"R425,000.00 ",R0.00 ,"R425,000.00 "
6,Vote 6 : Health,Coveralls XXXL ,RAPITRADE 458 PTY LTD ,MAAA0177467 ,"R34,000.00 ",R0.00 ,"R34,000.00 "
6,Vote 6 : Health,Coveralls XXL ,RAPITRADE 458 PTY LTD ,MAAA0177467 ,"R340,000.00 ",R0.00 ,"R340,000.00 "
6,Vote 6 : Health,"N95 MASK CONE SHAPE, SMALL ",Rapitrade 458 Pty Ltd ,MAAA0177467 ,R398.50 ,R0.00 ,R398.50 
6,Vote 6 : Health,"N95MASK CONE SHAPE, MEDIUM ",Rapitrade 458 Pty Ltd ,MAAA0177467 ,"R3,985.00 ",R0.00 ,"R3,985.00 "
6,Vote 6 : Health,COVERALL XL ,Rapitrade 458 Pty Ltd ,MAAA0177467 ,"R500,000.00 ",R0.00 ,"R500,000.00 "
6,Vote 6 : Health,COVERALL XXL ,Rapitrade 458 Pty Ltd ,MAAA0177467 ,"R95,000.00 ",R0.00 ,"R95,000.00 "
6,Vote 6 : Health,COVERALL XXXL ,Rapitrade 458 Pty Ltd ,MAAA0177467 ,"R70,000.00 ",R0.00 ,"R70,000.00 "
6,Vote 6 : Health,GOGGLES ,Rapitrade 458 Pty Ltd ,MAAA0177467 ,"R1,750.00 ",R0.00 ,"R1,750.00 "
6,Vote 6 : Health,RESCUE BLANKETS ,Rapitrade 458 Pty Ltd ,MAAA0177467 ,"R74,000.00 ",R0.00 ,"R74,000.00 "
6,Vote 6 : Health,Mask 3M 8810 - FFP2 ,Rapitrade 458 Pty Ltd ,MAAA0177467 ,"R1,338,456.00 ",R0.00 ,"R1,338,456.00 "
6,Vote 6 : Health,Mask 3M 8810 - FFP2 ,Rapitrade 458 Pty Ltd ,MAAA0177467 ,"R499,968.00 ",R0.00 ,"R499,968.00 "
6,Vote 6 : Health,Mask N95 Cone shape medium ,Rapitrade 458 Pty Ltd ,MAAA0177467 ,"R81,505.20 ",R0.00 ,"R81,505.20 "
6,Vote 6 : Health,Linbin Size3 ,RB & SONS ,MAAA0486227 ,"R5,724.00 ",R0.00 ,"R5,724.00 "
6,Vote 6 : Health,Linbin Size4 ,RB & SONS ,MAAA0486227 ,"R4,862.00 ",R0.00 ,"R4,862.00 "
6,Vote 6 : Health,Linbin Size8 ,RB & SONS ,MAAA0486227 ,"R8,794.80 ",R0.00 ,"R8,794.80 "
6,Vote 6 : Health,Ventilator ,RESPIRATORY CARE AFRICA ,MAAA0006239 ,"R19,262,970.00 ",R0.00 ,"R19,262,970.00 "
6,Vote 6 : Health,Ventilator HFO ,RESPIRATORY CARE AFRICA ,MAAA0006239 ,"R2,139,825.00 ",R0.00 ,"R2,139,825.00 "
6,Vote 6 : Health,Monitor Vital Signs ,RESPIRATORY CARE AFRICA ,MAAA0006239 ,"R338,273.32 ",R0.00 ,"R338,273.32 "
6,Vote 6 : Health,Ventilator HFO ,RESPIRATORY CARE AFRICA ,MAAA0006239 ,"R4,992,925.70 ",R0.00 ,"R4,992,925.70 "
6,Vote 6 : Health,Monitor vital signs with ECG ,RESPIRATORY CARE AFRICA ,MAAA0006239 ,"R1,448,437.00 ",R0.00 ,"R1,448,437.00 "
6,Vote 6 : Health,Monitor vital signs ,RESPIRATORY CARE AFRICA ,MAAA0006239 ,"R411,704.60 ",R0.00 ,"R411,704.60 "
6,Vote 6 : Health,COVID INTERMEDIATE CARE - VREDENDAL HOSPITAL ,REKHA CONSTRUCTION ,MAAA0371725 ,"R2,050,266.41 ",R0.00 ,"R2,050,266.41 "
6,Vote 6 : Health,Buddi ,RIBBENS OFFICE ,MAAA0582311 ,"R9,397.80 ",R0.00 ,"R9,397.80 "
6,Vote 6 : Health,COVID INTERMEDIATE CARE - HARRY COMAY HOSPITAL IN,NTERMEDIATE RICTS CARE FACILITY ,MAAA0165875 ,"R11,963,186.27 ",R0.00 ,"R11,963,186.27 "
6,Vote 6 : Health,COVID INTERMEDIATE CARE - SONSTRAAL HOSPITAL INTER,MEDIATE RJ MECHANICAL CARE FACILITY - EXISTING ,MAAA0433117 ,"R1,606,032.75 ",R0.00 ,"R1,606,032.75 "
6,Vote 6 : Health,"Light, examination ",ROB DYER SURGICAL ,MAAA0024688 ,"R549,240.00 ",R0.00 ,"R549,240.00 "
6,Vote 6 : Health,Seating public 4 seater ,RODLIN DESIGN ,MAAA0414051 ,"R329,823.90 ",R0.00 ,"R329,823.90 "
6,Vote 6 : Health,COVID TRIAGE AND TESTING - BEAUFORT WEST HOSPITAL ,RUWACON ,MAAA0002920 ,"R551,564.07 ",R0.00 ,"R551,564.07 "
