Witbank,Washable cloth masks. No branding,African BA Tlakoa,2012/220636/07,Price quotation,5/6/2020,"R                      29,900.00",,,,,
Witbank,Disposable Gown. No branding,PROMED,2014/1624486/07,RT32-2019,3/23/2020,"R                        6,575.80",,,,,
Witbank,Disposable Gown. No branding,PROMED,2014/1624486/07,RT32-2019,4/1/2020,"R                        6,575.80",,,,,
Witbank,Full face shield (Protective goggles). No branding,Thobalwa Traiding Pty Ltd,2016/096951/07,Price quotation,3/24/2020,"R                      17,206.00",,,,,
Witbank,Disposable aprons. No branding,Central Medical Pty Ltd,1995/003785/07,Price quotation,3/25/2020,"R                        1,280.00",,,,,
Witbank,Gloves latex disposable. No branding,Promed Technologies,2014/1624486/07,"Ntonal treasury contract,RT76-2020",4/17/2020,"R                        4,600.00",,,,,
Witbank,Gloves latex disposable. No branding,Zeelwa Trading,2012/079149/07,Price quotation,3/26/2020,"R                      14,009.00",,,,,
Witbank,Gloves latex disposable. No branding,NS Sila Company Pty,2020/100032/07,Price quotation,4/9/2020,"R                        8,925.00",,,,,
Witbank,Gloves latex disposable. No branding,Anemone Projects,2017/225714/07,Price quotation,4/14/2020,"R                      28,000.00",,,,,
Witbank,Gloves latex disposable. No branding,Promed,2014/1624486/07,RT14-2019,4/15/2020,"R                      46,600.00",,,,,
Witbank,Gloves latex disposable. No branding,Geomat & Projects Pty LTD,2017/074716/07,Price quotation,4/7/2020,"R                      28,000.00",,,,,
Witbank,Temperature Scanner. No branding,Ecomed Medical,2016/084766/07,National treasury RT300-2017,3/23/2020,"R                        1,814.50",,,,,
Witbank,Temperature Scanner. No branding,Majamela Holdings,2019/176225/07,Price quotation,3/23/2020,"R                      29,565.00",,,,,
Witbank,Temperature Scanner. No branding,TRIPharma Pty Ltd,2013/179232/07,Price quotation,4/8/2020,"R                      20,997.55",,,,,
Witbank,Temperature Scanner. No branding,Isibane traning Academy,2016/481835/07,Price quotation,4/8/2020,"R                      28,692.50",,,,,
Witbank,Alcohol based hand sanitiser. Hand scrub and hand rub. No branding,Bars Pharma,2012/056577/07,National treasury RT300-2017,4/1/2020,"R                      49,230.00",,,,,
Witbank,Alcohol based hand sanitiser. Hand scrub and hand rub. No branding,Bars Pharma,2012/056577/07,National treasury RT300-2017,4/17/2020,"R                      65,760.00",,,,,
Witbank,Alcohol based hand sanitiser. Hand scrub and hand rub. No branding,Barrs Pharmaceutical,2012/056577/07,National treasury RT300-2017,4/16/2020,"R                      32,880.00",,,,,
Witbank,Biocide D / Bleach. No branding,Thobalwa Trading,2016/096951/07,Price quotation,4/1/2020,"R                      17,388.00",,,,,
Witbank,Biocide D / Bleach. No branding,Mashphoniq investments,2019/067737/07,Price quotation,4/3/2020,"R                      15,657.20",,,,,
Witbank,Biocide D / Bleach. No branding,Engymak,2011/009359/23,Price quotation,4/7/2020,"R                      25,000.00",,,,,
Witbank,Biocide D / Bleach. No branding,VULANOBHETHE,2018/228444/07,Price quotation,4/20/2020,"R                      18,600.00",,,,,
Witbank,Methylated spirit. No branding,KAP TRADING,2018/525484/07,Price quotation,4/17/2020,"R                        9,600.00",,,,,
Witbank,Paper towels. No branding,Promed,2014/1624486/07,"Ntonal treasury contract,RT14-2019",3/26/2020,"R                      26,250.00",,,,,
Witbank,Paper towels. No branding,Promed,2014/1624486/07,"Ntonal treasury contract,RT14-2019",4/2/2020,"R                      26,250.00",,,,,
Witbank,Paper towels. No branding,Promed,2014/1624486/07,"Ntonal treasury contract,RT14-2019",4/7/2020,"R                      31,500.00",,,,,
Witbank,Paper Towel Dispenser. No branding,Shosho Industrial,2003/009940/03,Price quotation,4/9/2020,"R                      14,855.00",,,,,
Witbank,Rubber boots (Gumboots). No branding,MVN Holdings,2016/212114/07,Price quotation,3/24/2020,"R                      25,998.00",,,,,
Witbank,Spill kits biological. No branding,Lihone Investment,2018/400561/07,Price quotation,3/24/2020,"R                      14,415.00",,,,,
Witbank,Spray Bottles. No branding,Ike Chemicals Traiding & Projects,2005/151627/23,Price quotation,4/1/2020,"R                        1,000.00",,,,,
Witbank,Spray Bottles. No branding,Hinterland SA (Pty) Ltd,2012/035806/07,Price quotation,4/15/2020,"R                        1,819.30",,,,,
Witbank,Disposable Linen . No branding,PROMED,2014/1624486/07,"Ntonal treasury contract,RT14-2019",4/24/2020,"R                        4,360.00",,,,,
Witbank,Disposable Linen . No branding,Dlakadla Image Holding,2017/440256/07,Price quotation,3/31/2020,"R                      20,180.00",,,,,
Witbank,N1BP + SPO2 monitor on trolley. No branding,Class Three Medical Solution,2017/535986/07,"National treasury contract,RT297-2019",4/27/2020,"R                      92,092.00",,,,,
Witbank,HB Meter. No branding,Transpharm,1994/006582/07,wholesale,4/27/2020,"R                        9,068.79",,,,,
Witbank,Stethoscope. No branding,Bioclin Solutions,199/046282/23,Price quotation,4/27/2020,"R                        1,907.80",,,,,
Witbank,Nebulizer. No branding,Transpharm,1994/006582/07,wholesale,4/27/2020,"R                        4,114.13",,,,,
Witbank,Flu Vaccine. No branding,Kahma Biotech Pty Ltd,1997/014365/07,Price quotation,3/31/2020,"R                      23,958.00",,,,,
Witbank,Flu Vaccine. No branding,Kahma Biotech Pty Ltd,1997/014365/07,Price quotation,4/23/2020,"R                      15,972.00",,,,,
Witbank,Disinfectant (Black Dip). No branding,Ike Chemicals Traiding & Projects,2005/151627/23,Price quotation,3/31/2020,"R                      28,800.00",,,,,
Witbank,Disinfectant (Black Dip). No branding,Entandweni Projects,2019/3230707/07,Price quotation,5/1/2020,"R                      23,400.00",,,,,
Witbank,Heavy duty gloves. No branding. No branding,Bclean,2019/550612/07,Price Qoutation,3/25/2020,"R                      21,037.50",,,,,
Witbank,Wall Unit hand free sanitizer. No branding,Isibane Trading Academy,2016/481835/07,Price quotation,4/8/2020,"R                        9,918.75",,,,,
Witbank,Bath Soaps. No branding,Maroala Enterprise,2013/212542/07,Price quotation,3/30/2020,"R                      29,265.00",,,,,
Witbank,Bath Soaps. No branding,Phalama Protection,2016/176993/07,Price quotation,3/30/2020,"R                      26,970.00",,,,,
Witbank,Bath Soaps. No branding,Munyamani Holdings,2017/408887/07,Price quotation,4/9/2020,"R                      27,500.00",,,,,
Witbank,Sanitizer . No branding,Livijo Investment,2018/400575/05,Price quotation,3/26/2020,"R                      29,975.00",,,,,
Witbank,Sanitizer . No branding,Mathasi Traiding,2015/040400/07,Price quotation,3/30/2020,"R                      27,900.00",,,,,
Witbank,Sanitizer . No branding,M Logistics Pty Ltd,2017/165614/07,Price quotation,3/31/2020,"R                      29,950.00",,,,,
Witbank,Sanitizer. No branding,Vhakololo Holdings,2017/224212/07,Price quotation,3/31/2020,"R                      29,950.00",,,,,
Witbank,Sanitizer. No branding,"Good Manners Trading and
Projects",2009/210617/23,Price quotation,4/1/2020,"R                      28,750.00",,,,,
Witbank,Sanitizer. No branding,Applex Projects,2013/046365/07,Price quotation,4/2/2020,"R                      28,750.00",,,,,
Witbank,Sanitizer. No branding,Mmalesedi Investments,2018/517769/07,Price quotation,4/2/2020,"R                      30,000.00",,,,,
Witbank,Sanitizer. No branding,Ndzalama Enterprise,2015/052123/07,Price quotation,3/30/2020,"R                      30,000.00",,,,,
Witbank,Sanitizer. No branding,Keole Trading Enterprise,2011/065198/23,Price quotation,4/9/2020,"R                      29,450.00",,,,,
Witbank,Sanitizer. No branding,Rhyson,2020/140716/07,Price quotation,4/9/2020,"R                      28,997.50",,,,,
Witbank,Red refuse bag heavy duty. No branding,Pearl bush,2017/228196/07,Price quotation,4/15/2020,"R                        3,200.00",,,,,
Thohoyandou,Hand wipes,LC Palesa Project and services,2017/132166/07,price quotation,23/03/2020,"R                       26,000.00",,,,,
Thohoyandou,Scaner,LC Palesa Project and services,2017/132166/07,price quotation,20/03/2020,"R                         6,970.00",,,,,
Thohoyandou,Surgical gloves,Promed technologies,2014/098098/07,RT32-2019,18/03/2020,"R                         3,680.00",,,,,
Thohoyandou,N95 Mask,Leora Medical,2017/162066/07,RT32-2019,23/03/2020,"R                       14,980.00",,,,,
Thohoyandou,Scrub Suit Non-Sterile,Evergreen,2002/057771/23,RT76-2020,20/02/2020,"R                       11,840.00",,,,,
Thohoyandou,Surgical gown Medium,Evergreen,2002/057771/23,RT76-2020,20/02/2020,"R                       11,841.00",,,,,
Thohoyandou,Surgical gown Large,Evergreen,2002/057771/23,RT76-2020,20/02/2020,"R                         2,960.00",,,,,
Thohoyandou,Scrub Suit Long Sleeve Medium,Evergreen,2002/057771/23,RT76-2020,20/02/2020,"R                         2,961.00",,,,,
Thohoyandou,thermometer  infrared & Battery,Kingdom and Devine Trading & Pro,2e0ct10/065902/23,"price quotation,  deviation approved",20/03/2020,"R                         5,520.00",,,,,
Thohoyandou,Safety Boots,BBF Safety Group,2014/095914/07,RT59-2019,20/03/2020,"R                         9,861.00",,,,,
Thohoyandou,Safety Boots,BBF Safety Group,2014/095914/07,RT59-2019,20/03/2020,"R                         9,861.00",,,,,
Thohoyandou,Safety Boots,BBF Safety Group,2014/095914/07,RT59-2019,20/03/2020,"R                         3,287.00",,,,,
Thohoyandou,Safety Boots,BBF Safety Group,2014/095914/07,RT59-2019,20/03/2020,"R                         1,643.50",,,,,
Thohoyandou,Heavy Duty Gloves,BARRS PHARMACEUTICAL,2012/056577/07,RT300-2017,20/03/2020,"R                       44,316.00",,,,,
Thohoyandou,Surgical masks,BARRS PHARMACEUTICAL,,RT300-2017,20/03/2020,"R                       86,792.00",,,,,
Thohoyandou,Scanner,Dikgabiso,2010/096072/23,price quotation,23/03/2020,"R                         6,000.00",,,,,
Thohoyandou,Face Mask,Dikgabiso,2010/096072/23,price quotation,23/03/2020,"R                       13,495.00",,,,,
Thohoyandou,Overrall,Fulufulu trading and project,2013/077571/07,"price quotation,  deviation approved",25/03/2020,"R                     226,200.00",,,,,
Thohoyandou,Goggles,Fulufulu trading and project,2013/077571/07,"price quotation,  deviation approved",25/03/2020,"R                     150,000.00",,,,,
Thohoyandou,Spactecles,Fulufulu trading and project,2013/077571/07,"price quotation,  deviation approved",25/03/2020,"R                       48,950.00",,,,,
Thohoyandou,N95 Mask,Fulufulu trading and project,2013/077571/07,"price quotation,  deviation approved",25/03/2020,"R                       65,000.00",,,,,
Thohoyandou,Pape towel,Promed technologies,2017/162066/07,RT14-2019,20/03/2020,"R                       31,576.00",,,,,
Thohoyandou,Scrub Suit Non-Sterile,PROMED TECHNOLOGIES,2014/162486/07,RT32-2019,20/03/2020,"R                         4,071.00",,,,,
Thohoyandou,Surgical gown,PROMED TECHNOLOGIES,2014/162486/07,RT32-2019,20/03/2020,"R                       16,198.00",,,,,
Thohoyandou,Surgical gown,PROMED TECHNOLOGIES,2014/162486/07,RT32-2019,20/03/2020,"R                       30,979.00",,,,,
Thohoyandou,Surgical gown,Logan Medical,2012/056508/07,RT32-2019,23/03/2020,"R                       19,160.00",,,,,
Thohoyandou,Scrub Suit Long Sleeve Medium,Logan Medical,2012/056508/07,RT32-2019,23/03/2020,"R                         5,545.60",,,,,
Thohoyandou,Heavy duty gloves,"Kingdom and Devine Trading &
Project",2010/065902/23,"price quotation,  deviation approved",20/03/2020,"R                         3,500.00",,,,,
Thohoyandou,Water Bottle Dispenser 25L,Thohoyandou Farm City,2016/368421/07,price quotation,20/03/2020,"R                         9,020.00",,,,,
Thohoyandou,Spray Bottle 2L,Thohoyandou Farm City,2016/368421/07,price quotation,20/03/2020,"R                         8,684.00",,,,,
Thohoyandou,Plastic Apron,Central MedicalL (pty) ltd,1995/003785/07,RT32-2019,20/03/2020,"R                         8,000.00",,,,,
Thohoyandou,Overshoe single use,"Medical International
Orthopaedic",2007/023366/23,RT32-2019,23/03/2020,"R                         4,230.60",,,,,
TOTAL AMOUNT,,,,"R               1 1,095,455.88",,,,,,,
FREE STATE AND NORTHERN CAPE,,,,,,,,,,,
REGION,,,,,,,,,,,
ITEM DESCRIPTION,NAME OF SUPPLIER,COMPANY REGISTRATION NO,PROCUREMENT PROCESS FOLLOWED,ORDER NUMBER,ORDER DATE,UNIT OF MEASURE,ORDER,UNIT PRICE,ORDER VALUE,,
,,,('TRANSVERSAL CONTRACT NO/SUPPLIER,,,,QUANTITY,,,,
,,,IDENTIFIED BY TREASURY/DEVIATION/,,,,,,,,
,,,PROCUREMENT METHOD),,,,,,,,
GOEDEMOED,,,,,,,,,,,
Gloves surgical  (each),Evergreen Latex,2002/057771/23,RT 76-2019,GDM 445,2020.03.18,Each Pair,4,R1.56,"R6,240.00",,
Hand sanitizer,Barrs Pharmace,2012/056577/07,RT300,GDM434,2020.03.19,each,2,R16.41,"R32,820.00",,
Temperature Scanner,East View Trading,2007/116803/23,Quotation,GDM442,3/20/2020,Each,5,"R1,890.00","R9,450.00",,
Mask N95 (each),Lechoba Medical Technology,2005/044442/07,RT 32-2019,GDM433,3/20/2020,Each,5,R18.75,"R93,750.00",,
Sanitizer  Hand (Per litre),Tripple N Medical Distributions,2011/129850/07,RT 300,GDM435,3/20/2020,Litre,2,R84.33,"R1 68,660.00",,
Disposable Gown,ARG Technologies,2017/162066/07,RT 32-2019,GDM436,3/20/2020,Each,2,R75.00,"R150,000.00",,
Full face shield (Protective goggles ),ARG Technologies,2017/162066/07,RT 32-2020,GDM444,3/21/2020,Each,850,R28.00,"R23,800.00",,
Over shoe non woven (single use),Medical International,2007/023366/23,RT 32-2019,GDM447,3/25/2020,Each,100,R19.23,"R1,923.00",,
Non Sterile Golves,Evergreen Latex,2002/057771/23,RT 76-2019,GDM445,3/18/2020,Each,4,R1.56,"R6,240.00",,
Sleeve protector (single use),Medi-Core Technologies,2013/198711/07,RT 32-2019,GDM448,3/25/2020,Each,10,R0.22,"R2,200.00",,
boot covers,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM1009,4/21/2020,bov,50,R1.30,"R6,500.00",,
digital thermometers,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM1009,4/21/2020,each,10,"R1,888.50","R18,885.00",,
biohazard bags,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM1009,4/21/2020,each,20,R1.80,"R36,000.00",,
shoe string bags,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM1009,4/21/2020,each,1,R25.50,"R25,500.00",,
COVERALLS L,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1008,4/21/2020,each,250,R300.11,"R75,027.00",,
COVERALLS XL,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1008,4/21/2020,each,250,R300.11,"R75,027.00",,
COVERALLS XXL,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1008,4/21/2020,each,250,R300.11,"R75,027.00",,
COVERALLS XXXL,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1008,4/21/2020,each,250,R300.11,"R75,027.00",,
APRON PLASTIC FULL BODY SINGLE USE,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1007,4/21/2020,each,100,R170.00,"R17,000.00",,
EYE PROTECTION GOGLES,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1007,4/21/2020,each,600,"R89,400.00","R89,400.00",,
VISOR DISPOSABLE,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1007,4/21/2020,each,500,"R37,500.00","R37,500.00",,
GOWNS ISOLATION,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1007,4/21/2020,each,2,"R128,500.00","R128,500.00",,
SURGICAL MASKS,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1006,4/21/2020,box,100,R5 11.00,"R5 11,100.00",,
N95 MASKS,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1006,4/21/2020,box,100,"R2,986.50","R2 98,650.00",,
KN95 MASK,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1006,4/21/2020,box,500,R4 13.00,"R2 06,800.00",,
EXAMINATION GLOVES023,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1005,4/21/2020,box,50,R2 78.00,"R1 39,900.00",,
EXAMINATION GLOVES024,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1005,4/21/2020,box,50,R2 78.00,"R1 39,900.00",,
EXAMINATION GLOVES025,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1005,4/21/2020,box,50,R2 78.00,"R1 39,900.00",,
Gloves surgical  (each),IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1003,4/21/2020,box,50,R1 38.00,"R6,900.00",,
Gloves surgical  (each),IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1003,4/21/2020,box,50,R1 38.00,"R6,900.00",,
SURGICAL GLOVES,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1002,4/21/2020,box,50,R1 38.00,"R6,900.00",,
SURGICAL GLOVES,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1002,4/21/2020,box,50,R1 38.00,"R6,900.00",,
SURGICAL GLOVES,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1002,4/21/2020,box,50,R1 38.00,"R6,900.00",,
SURGICAL GLOVES,IMPERIAL HEALTH SCIENCE,1993/003465/07,COVID19,GDM 1002,4/21/2020,box,50,R1 38.00,"R6,900.00",,
BP CUFF,STAT TAKEN MEDICAL,,RT4-2017,GDM472,5/4/2020,each,6,R9 02.85,"R5,417.10",,
SUNCTION UNIT MOBILE,ECOMED MEDICAL,2016/084766/07,RT 2-2016,GDM474,5/4/2020,each,2,"R5,266.48","R10,532.96",,
PULSE OXIMETER,ECOMED MEDICAL,2016/084766/07,RT2-2016,GDM1012,5/7/2020,each,4,"R10,112.18","R40,448.72",,
AMBUBAG,ECOMED MEDICAL,2016/084766/07,RT4-2017,GDM1015,5/7/2020,EACH,2,R3 21.80,R6 43.60,,
LARYNGOSCOPE,UNICORE HOLDINGS,2011/000574/07,RT4-2017,GDM1013,2020.05.07,EACH,2,"R1,682.87","R 3,365.74",,
Mask Dust,Lechoba Medical Technology,2005/044442/07,COVID19,GDM014505,2020.06.29,Box,5,R18.75,"R93,750.00",,
Coverall Small,ARC Technologies,2017/162066/07,COVID19,GDM014506,2020.06.29,EACH,194,R5 75.00,"R1 11,550.00",,
Coverall,ALFREHUTCH TRADING,2008/130764/23,COVID19,GDM440,2020.03.20,each,2,R 89.76,"R1 79,520.00",,
COLESBERG,,,,,,,,,,,
MASK SURGICAL,C &S SUPPLIERS,2013/046169/07,RT 296-2020,DA-005037,"2020,03.21",EACH,"1,5",R26.65,"39,975.00",,
SANITIZER DISINFECTED,C &S SUPPLIERS,2013/046169/07,RT 296-2020,DA-005038,2020.03.21,250ML,500L,R40.37,"R20,185.00",,
SURFACE SANITIZER,C &S SUPPLIERS,2013/046169/07,RT 296-2020,DA-005038,2020.03.21,20 L,200L,"R1,069.10","R21,382.00",,
HAND SANITIZER,C &S SUPPLIERS,2013/046169/07,DEVIATION,CL-006372,2020.03.16,250ML,390L,R39.90,"R15,561.00",,
DISPOSABLE OVERALL,C &S SUPPLIERS,2013/046169/07,DEVIATION,CL-006372,2020.03.16,EACH,50,R218.50,"R10,925.00",,
SAFETY GOGGLES,SJ 75 MOHALE CONTR,2019/522428/07,DEVIATION,CL-006372,2020.03.16,EACH,10,R39.00,R390.00,,
N95 MASK,SJ 75 MOHALE CONTR,2019/522428/07,DEVIATION,CL-006372,2020.03.16,EACH,100,R15.00,"R1,500.00",,
GLOVES YELLOW,OVISH OVISH,2016/046562/07,DEVIATION,CL-006372,2020.03.16,PAIRS,50,R10.00,R500.00,,
BLEACH,IMPERIAL HEALTH SCIENCES,1993/003465/07,DEVIATION,CL-006372,2020.03.16,25 L,125,R200.00,"R1,000.00",,
HAND SANITIZER,IMPERIAL HEALTH SCIENCES,1993/003465/07,DEVIATION,CL-006373,2020.03.17,5L,50,R700.00,"R7,000.00",,
DISPOSABLE OVERALL,IMPERIAL HEALTH SCIENCES,1993/003465/07,DEVIATION,CL-006373,2020.03.17,EACH,50,R              220.00,"R                11,000.00",,
HAND SANITIZER,IMPERIAL HEALTH SCIENCES,1993/003465/07,DEVIATION,CL-006374,2020.03.25,5L,200,R              700.00,"R                28,000.00",,
SURGICAL GLOVES,IMPERIAL HEALTH SCIENCES,1993/003465/07,RT CONTRACT,CL-006375,2020.04.20,PAIRS,500,R              138.00,"R                  1,380.00",,
SURGICAL GLOVES,IMPERIAL HEALTH SCIENCES,1993/003465/07,RT CONTRACT,CL-006375,2020.04.20,PAIRS,500,R              138.00,"R                  1,380.00",,
SURGICAL GLOVES,IMPERIAL HEALTH SCIENCES,1993/003465/07,RT CONTRACT,CL-006375,2020.04.20,PAIRS,350,R              250.00,"R                  1,750.00",,
SURGICAL GLOVES,IMPERIAL HEALTH SCIENCES,1993/003465/07,RT CONTRACT,CL-006375,2020.04.20,PAIRS,350,R              250.00,"R                  1,750.00",,
EXAMINATION GLOVES,IMPERIAL HEALTH SCIENCES,1993/003465/07,RT CONTRACT,CL-006375,2020.04.20,PAIRS,300,R              278.00,"R                  1,668.00",,
