buyer_name,implementation_location_province,Vote,Department,items_description,supplier_name,supplier_numbers_other,payment_amount_zar,Commitment Amount,order_amount_zar
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,NURSE BOFFOUNT CAP ,Medical Plant Africa ,MAAA0692961,35420.00,R0.00,35420.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SURGICAL GOWN ,Medical Plant Africa ,MAAA0692961,241500.00,R0.00,241500.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Bed, ward ",MEDICAL RENOVATIONS ,MAAA0262138,1313702.50,R0.00,1313702.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Bed, ward ",MEDICAL RENOVATIONS ,MAAA0262138,6938410.00,R0.00,6938410.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Soap Dispenser ,MEDICAL RENOVATIONS ,MAAA0262138,7715.93,R0.00,7715.93
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"GLOVES, NON STERILE, TYPE 2, SMALL",Medicore Technologies ,MAAA0013514,2393.00,R0.00,2393.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"GLOVES, NON STERILE, TYPE 2, MEDIUM",Medicore Technologies ,MAAA0013514,11965.00,R0.00,11965.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"GLOVES, NON STERILE, TYPE 2, LARGE",Medicore Technologies ,MAAA0013514,22494.20,R0.00,22494.20
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SLEEVE PROTECTOR SINGLE SLEEVE ,Medicore Technologies ,MAAA0013514,17600.00,R0.00,17600.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Holder, cap ",MEDITEK HEMCO ,MAAA0664971,1140.20,R0.00,1140.20
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Holder, glove ",MEDITEK HEMCO ,MAAA0664971,2048.43,R0.00,2048.43
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Holder, mask ",MEDITEK HEMCO ,MAAA0664971,744.33,R0.00,744.33
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Holder, cap ",MEDITEK HEMCO ,MAAA0664971,2225.22,R0.00,2225.22
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Holder, glove ",MEDITEK HEMCO ,MAAA0664971,4041.66,R0.00,4041.66
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Holder, mask ",MEDITEK HEMCO ,MAAA0664971,1433.46,R0.00,1433.46
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bowl and stand ,MEDITEK HEMCO ,MAAA0664971,372283.75,R0.00,372283.75
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bowl and stand ,MEDITEK HEMCO ,MAAA0664971,173417.75,R0.00,173417.75
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bowl and stand ,MEDITEK HEMCO ,MAAA0664971,125956.74,R0.00,125956.74
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Vaccine Fridge ,Minus 40,MAAA0012645,393496.65,R0.00,393496.65
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Vaccine Fridge ,MINUS 40,MAAA0012645,98260.26,R0.00,98260.26
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Vaccine Fridge ,MINUS 40,MAAA0012645,81868.50,R0.00,81868.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bookcase 1130,MOBILIA ,MAAA0493569,6665.00,R0.00,6665.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Cabinet, TD, 1200",MOBILIA ,MAAA0493569,32250.00,R0.00,32250.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Cabinet, TD, 1200",MOBILIA ,MAAA0493569,40312.50,R0.00,40312.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Coffee Table ,MOBILIA ,MAAA0493569,3708.75,R0.00,3708.75
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Credenza, 900 x7320",MOBILIA ,MAAA0493569,26050.00,R0.00,26050.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Desk Screen, Large ",MOBILIA ,MAAA0493569,61705.00,R0.00,61705.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Draughtsman, Chair ",MOBILIA ,MAAA0493569,5891.00,R0.00,5891.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Lockers, 1800",MOBILIA ,MAAA0493569,385925.00,R0.00,385925.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Lockers, 1800",MOBILIA ,MAAA0493569,350000.00,R0.00,350000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569,14620.00,R0.00,14620.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569,62135.00,R0.00,62135.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569,178610.00,R0.00,178610.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Mobile Pedestal ,MOBILIA ,MAAA0493569,56287.00,R0.00,56287.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Mobile pedestals ,MOBILIA ,MAAA0493569,6622.00,R0.00,6622.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Mobile pedestals ,MOBILIA ,MAAA0493569,13244.00,R0.00,13244.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Mobile pedestals ,MOBILIA ,MAAA0493569,166320.00,R0.00,166320.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Modules, TD, 1200",MOBILIA ,MAAA0493569,120937.50,R0.00,120937.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Modules, TD, 1200",MOBILIA ,MAAA0493569,103600.00,R0.00,103600.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Modules, TD, 1500",MOBILIA ,MAAA0493569,13330.00,R0.00,13330.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Modules, TD, 900",MOBILIA ,MAAA0493569,61100.00,R0.00,61100.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Slipper chair ,MOBILIA ,MAAA0493569,12534.52,R0.00,12534.52
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Step chairs ,MOBILIA ,MAAA0493569,1282510.00,R0.00,1282510.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Straight desk, 1000 x 600mm",MOBILIA ,MAAA0493569,25200.00,R0.00,25200.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Straight Desk, 1400 x 600 x 1000",MOBILIA ,MAAA0493569,6407.00,R0.00,6407.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Straight desks ,MOBILIA ,MAAA0493569,7826.00,R0.00,7826.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Straight Desks ,MOBILIA ,MAAA0493569,217540.00,R0.00,217540.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Tables, 1400mm",MOBILIA ,MAAA0493569,12814.00,R0.00,12814.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Tables, 900mm",MOBILIA ,MAAA0493569,10440.00,R0.00,10440.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bookcase / cabinet 1600mm,MOBILIA ,MAAA0493569,200000.00,R0.00,200000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bookcase / cabinet 1600mm,MOBILIA ,MAAA0493569,100000.00,R0.00,100000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Cabinet ,MOBILIA ,MAAA0493569,100000.00,R0.00,100000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Chair draughtsman/ midback ,MOBILIA ,MAAA0493569,134800.00,R0.00,134800.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Chair step ,MOBILIA ,MAAA0493569,111200.00,R0.00,111200.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Chair step ,MOBILIA ,MAAA0493569,55600.00,R0.00,55600.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Chair step ,MOBILIA ,MAAA0493569,55600.00,R0.00,55600.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Chair step ,MOBILIA ,MAAA0493569,111200.00,R0.00,111200.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Chair step ,MOBILIA ,MAAA0493569,1445600.00,R0.00,1445600.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Desk / workstation 1200mm,MOBILIA ,MAAA0493569,103200.00,R0.00,103200.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Server credenza 900H,MOBILIA ,MAAA0493569,123200.00,R0.00,123200.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bookcase ,MOBILIA ,MAAA0493569,1075000.00,R0.00,1075000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Chair step ,MOBILIA ,MAAA0493569,1195400.00,R0.00,1195400.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Credenza wooden ,MOBILIA ,MAAA0493569,393880.00,R0.00,393880.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Desk wooden 1300mm x 600mm x 730mm and modest,MOBILIA ,MAAA0493569,221880.00,R0.00,221880.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569,292400.00,R0.00,292400.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Pedestal mobile ,MOBILIA ,MAAA0493569,264880.00,R0.00,264880.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Straight desk 1250M,MOBILIA ,MAAA0493569,69337.50,R0.00,69337.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Straight desk 1600M,MOBILIA ,MAAA0493569,137170.00,R0.00,137170.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Step Chairs ,MOBILIA ,MAAA0493569,951837.25,R0.00,951837.25
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Credenza, 1200",MOBILIA ,MAAA0493569,5697.50,R0.00,5697.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Mobile Pedestal ,MOBILIA ,MAAA0493569,205282.00,R0.00,205282.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Locker Units -1800H,MOBILIA ,MAAA0493569,274006.75,R0.00,274006.75
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569,222955.00,R0.00,222955.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Partitions - 1800,MOBILIA ,MAAA0493569,56760.00,R0.00,56760.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Mobile Credenza -900m,MOBILIA ,MAAA0493569,14770.50,R0.00,14770.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Meeting Table - 1400x700,MOBILIA ,MAAA0493569,9610.50,R0.00,9610.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Starigh desk - 900,MOBILIA ,MAAA0493569,52245.00,R0.00,52245.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Coffee table - 600,MOBILIA ,MAAA0493569,17286.00,R0.00,17286.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Slipper Chairs ,MOBILIA ,MAAA0493569,109677.05,R0.00,109677.05
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Straight Desk - 1800,MOBILIA ,MAAA0493569,31304.00,R0.00,31304.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Modules TD 900,MOBILIA ,MAAA0493569,86645.00,R0.00,86645.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Credenza 1200x900h,MOBILIA ,MAAA0493569,17060.25,R0.00,17060.25
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Module 1200,MOBILIA ,MAAA0493569,48375.00,R0.00,48375.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Credenza FS 800,MOBILIA ,MAAA0493569,7525.00,R0.00,7525.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Straight Desk 1300,MOBILIA ,MAAA0493569,2773.50,R0.00,2773.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bookcases ,MOBILIA ,MAAA0493569,10750.00,R0.00,10750.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Locker Units ,MOBILIA ,MAAA0493569,7073.50,R0.00,7073.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Partitions - short ,MOBILIA ,MAAA0493569,3827.00,R0.00,3827.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Straight Desk 1250mm,MOBILIA ,MAAA0493569,27735.00,R0.00,27735.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Straight Desk 1600mm,MOBILIA ,MAAA0493569,6235.00,R0.00,6235.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Straight Desk 1800mm,MOBILIA ,MAAA0493569,7826.00,R0.00,7826.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Mobile Pedestal ,MOBILIA ,MAAA0493569,13244.00,R0.00,13244.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569,62135.00,R0.00,62135.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Draughtsman Chair ,MOBILIA ,MAAA0493569,11780.00,R0.00,11780.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Credenza, 900",MOBILIA ,MAAA0493569,45149.92,R0.00,45149.92
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Credenza, TD 1200",MOBILIA ,MAAA0493569,24187.50,R0.00,24187.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Desk Screens ,MOBILIA ,MAAA0493569,11825.00,R0.00,11825.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569,25585.00,R0.00,25585.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Locker Units, 1800H",MOBILIA ,MAAA0493569,154370.00,R0.00,154370.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Canteen Table, 800mm",MOBILIA ,MAAA0493569,8148.50,R0.00,8148.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Step Chairs ,MOBILIA ,MAAA0493569,34367.75,R0.00,34367.75
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Chair, Modular ",MOBILIA ,MAAA0493569,15668.15,R0.00,15668.15
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Credenza, 1200",MOBILIA ,MAAA0493569,14770.50,R0.00,14770.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569,3655.00,R0.00,3655.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Straight Desk 1250mm,MOBILIA ,MAAA0493569,5547.00,R0.00,5547.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Midbacks ,MOBILIA ,MAAA0493569,3655.00,R0.00,3655.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Letter tray ,MOBILIA ,MAAA0493569,118175.00,R0.00,118175.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Straight Desk 1250mm,MOBILIA ,MAAA0493569,27735.00,R0.00,27735.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Midback ,MOBILIA ,MAAA0493569,40205.00,R0.00,40205.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Step Chairs ,MOBILIA ,MAAA0493569,58275.75,R0.00,58275.75
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Systems Cabinet 900H,MOBILIA ,MAAA0493569,59985.00,R0.00,59985.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Canteen Table ,MOBILIA ,MAAA0493569,8148.50,R0.00,8148.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Mobile Pedestals ,MOBILIA ,MAAA0493569,23177.00,R0.00,23177.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Lockers 5H,MOBILIA ,MAAA0493569,30874.00,R0.00,30874.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Torch ,M-Photo ,MAAA0194855,9660.00,R0.00,9660.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"CANNULA NASAL OXYGEN, INFANT ",Multisurge ,MAAA0004727,9060.00,R0.00,9060.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"CANNULA NASAL OXYGEN, PAEDIATRIC ",Multisurge ,MAAA0004727,7284.24,R0.00,7284.24
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"CANNULA NASAL OXYGEN, ADULT ",Multisurge ,MAAA0004727,9060.00,R0.00,9060.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"MASK, ANAESTHETIC OXYGEN, PAEDIATRIC 28%",Multisurge ,MAAA0004727,18170.00,R0.00,18170.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"MASK, ANAESTHETIC OXYGEN, PAEDIATRIC 40%",Multisurge ,MAAA0004727,5996.10,R0.00,5996.10
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"MASK, ANAESTHETIC OXYGEN, ADULT 28%",Multisurge ,MAAA0004727,9090.00,R0.00,9090.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"MASK, MEDICAL, ANAESTHETIC OXYGEN, ADULT 60%",Multisurge ,MAAA0004727,9080.00,R0.00,9080.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SURGICAL MASK TYPE 1,Multisurge ,MAAA0004727,4600000.00,R0.00,4600000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bedstep double ,NEW HORIZON ,MAAA0074071,8596.10,R0.00,8596.10
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bedstep double ,NEW HORIZON ,MAAA0074071,36145.79,R0.00,36145.79
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Cylinder trolley ,NEW HORIZON ,MAAA0074071,40499.44,R0.00,40499.44
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Dripstand ,NEW HORIZON ,MAAA0074071,78227.76,R0.00,78227.76
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Drug Cabinet Large ,NEW HORIZON ,MAAA0074071,22201.30,R0.00,22201.30
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Kick about and bucket ,NEW HORIZON ,MAAA0074071,9211.80,R0.00,9211.80
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Stand, mobile bedpan and urinal ",NEW HORIZON ,MAAA0074071,31934.40,R0.00,31934.40
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Trolley, Dressing ",NEW HORIZON ,MAAA0074071,48244.98,R0.00,48244.98
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,"Trolley, Dressing ",NEW HORIZON ,MAAA0074071,52497.00,R0.00,52497.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bedstep double ,NEW HORIZON ,MAAA0074071,6976.88,R0.00,6976.88
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bedstep ,NEW HORIZON ,MAAA0074071,5232.66,R0.00,5232.66
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Drug Cabinet Large ,NEW HORIZON ,MAAA0074071,4036.60,R0.00,4036.60
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COVID INTERMEDIATE CARE - SONSTRAAL HOSPITAL INTE,NO FEAR SYSTEMS,MAAA0189388,538872.90,R0.00,538872.90
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bloodgas Analyzer ,OBSIDIAN HEALTH ,MAAA0097854,172097.50,R0.00,172097.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SHIELD SAFETY FACE TO FIT OVER SAFETY GOGGLES ADJ,OUTDOOR POWER,MAAA0002943,5290.00,R0.00,5290.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SHIELD SAFETY FACE TO FIT OVER SAFETY GOGGLES ADJ,OUTDOOR POWER,MAAA0002943,5290.00,R0.00,5290.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,PALLETS NEW KILN DRIED ,Pallet Supply Company ,MAAA0746775,47768.70,R0.00,47768.70
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,PALLETS NEW KILN DRIED ,Pallet Supply Company ,MAAA0746775,119421.75,R0.00,119421.75
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,PALLETS NEW KILN DRIED ,Pallet Supply Company ,MAAA0746775,238843.50,R0.00,238843.50
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,COOLER BOX 20x180x205,Patient Focus Africa (PTA) Ltd ,MAAA0150908,1049978.16,R0.00,1049978.16
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,BIOLOGICAL ICE BRICKS ,Patient Focus Africa (PTA) Ltd ,MAAA0150908,640770.00,R0.00,640770.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,THERMOMETER NON CONTRACT FOREHEAD 32 DEGREE,Patient Focus Africa (PTA) Ltd ,MAAA0150908,95450.00,R0.00,95450.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,THERMOMETER NON CONTRACT FOREHEAD 32 DEGREE,Patient Focus Africa (PTA) Ltd ,MAAA0150908,381800.00,R0.00,381800.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,MASK CLOTH FACE ,Pepkor Trading ,MAAA0905651,1084033.13,R0.00,1084033.13
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,FILTER ,Pepkor Trading ,MAAA0905651,1797450.00,R0.00,1797450.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,MASK CLOTH FACE ,Pepkor Trading ,MAAA0905651,4226250.01,R0.00,4226250.01
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,FILTER ,Pepkor Trading ,MAAA0905651,2045850.00,R0.00,2045850.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,SURGICAL MASK 3 PLY WITH EARLOOP,Pepkor Trading ,MAAA0905651,5520000.00,R0.00,5520000.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,GOWN SURGICAL M ,Pepkor Trading ,MAAA0905651,3411360.00,R0.00,3411360.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,GOWN SURGICAL L ,Pepkor Trading ,MAAA0905651,12744300.00,R0.00,12744300.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,GOWN SURGICAL XL ,Pepkor Trading ,MAAA0905651,11610100.00,R0.00,11610100.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,GOWN SURGICAL XXL ,Pepkor Trading ,MAAA0905651,3344669.01,R0.00,3344669.01
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,GOWN SURGICAL XXXL ,Pepkor Trading ,MAAA0905651,1745700.00,R0.00,1745700.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bedscreen Curtains ,PETEENS ,MAAA0141803,82050.00,R0.00,82050.00
Western CapeDepartment of Health,Western Cape,6,Vote 6 : Health,Bedscreen Curtains ,PETEENS ,MAAA0141803,260430.00,R0.00,260430.00
